time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-6.199464088616029,3.7265847147658206,24.09859363843967,0.18492209541094606,0.16541964723499802,0.0,-4.047836996428072,3.330499105798102,5.107058749630733,0.009503399236834853,0.001211140474982491,0.0,437.93785938287397,438.3980954319479,437.87255264961357,438.9077147130111
4.080000000000001,-6.4454244103055025,3.9291681426104046,24.403290028022077,0.18551653553307546,0.16547407627804667,0.0,-4.150995500549615,3.4222528570003616,5.049582457030813,0.010703214706684148,0.0002920807455789268,0.0,427.6915855723508,427.6132628248777,429.3021916535894,429.4038884106138
4.14,-6.697723951489362,4.137381891686457,24.705252438891346,0.18637458485084846,0.16511371001868014,0.0,-4.259113990849067,3.5181665827142132,5.0157963137481385,0.02066830264784152,-0.0232030644593784,0.0,436.5787731544887,434.61361047687353,436.44352524002636,437.27453440652494
4.199999999999998,-6.9569098984161375,4.35177140631253,25.007433143878092,0.1871587565035302,0.16365022214239655,0.0,-4.380368278094731,3.628079736893093,5.056483942578874,-0.009930478564744834,-0.026880675481593844,0.0,460.02268134424787,459.7312571763249,461.9896252600161,459.5700954857815
4.259999999999997,-7.2236009316313945,4.572999378597159,25.313408669863463,0.18634804003012473,0.16168258442786687,0.0,-4.509214399431342,3.7458897942550067,5.142106827654188,-0.021860770240478698,-0.04851961282050337,0.0,475.622159675809,473.96122403182073,475.7027878931382,474.788285120316
4.319999999999996,-7.4978174442376115,4.8010320927626475,25.62334783878252,0.18458774803212297,0.15970628096620043,0.0,-4.631224568836242,3.8548746044376316,5.188861874375515,-0.051718295416453175,-0.012558242339184065,0.0,462.81392275744906,465.63570051469907,465.3397691100097,462.9957310428583
4.379999999999995,-7.778773410048495,5.034874890867615,25.932534355391653,0.18145386108816908,0.15879170859455094,0.0,-4.734124765424996,3.9395641287474854,5.117675342485081,-0.053277631173394416,-0.02123997620476352,0.0,426.48749684691523,425.74522902062216,427.19998732012806,427.06508156385394
4.439999999999993,-8.06660263187634,5.274487965701501,26.241641899805135,0.1782485569591632,0.15717109305981314,0.0,-4.860146190011101,4.047004000354775,5.185487535575627,-0.05371140308025549,-0.04221493196463154,0.0,472.42152361293347,470.800902095065,469.79884951510144,469.76349944884123
4.499999999999992,-8.362056342663454,5.520526610023889,26.555219224839366,0.17516252203759475,0.15429602766480244,0.0,-4.988158335861639,4.153743636731387,5.266639706583738,-0.04723051020551772,-0.06287612380680252,0.0,475.73233606324027,474.14597472278365,475.9626898243097,476.45702451878924
4.559999999999991,-8.66494695435929,5.772632383744877,26.87226584308714,0.1724314581983002,0.15065665521437044,0.0,-5.1080300062458495,4.249353659663514,5.301422809652807,-0.04229609055244932,-0.05655157771024219,0.0,462.6483131734469,463.1436600101172,461.28114693701457,461.6696096862958
4.6199999999999894,-8.974722067342483,6.030076248773011,27.189561078050012,0.1696616197378331,0.1472522813506929,0.0,-5.217759947873444,4.331777185203098,5.275264633378464,-0.05530784410224343,-0.05711805682654603,0.0,442.9582005440653,442.90939009471055,443.84615650081037,442.77540555934144
4.679999999999988,-9.291657979126105,6.293061161917367,27.50923717238095,0.16605562516145334,0.14376201582339654,0.0,-5.346548252117214,4.433790443964324,5.380077696115951,-0.07200142508337208,-0.0603640639726071,0.0,483.6349566787372,483.3883062748382,483.9895907897931,482.7289347225218
4.739999999999987,-9.616510934261527,6.562306988049765,27.83670576941676,0.16169115043734195,0.14008808263253858,0.0,-5.48158798877183,4.540299186277122,5.534764969294564,-0.07426267507319725,-0.0630268333380629,0.0,500.098817465966,499.9025636890668,498.13956322238255,497.9706709499422
4.799999999999986,-9.948736064579307,6.8370211390705915,28.16858189416768,0.15707626168054123,0.136423814192149,0.0,-5.592520985316987,4.61631500006322,5.527948710927102,-0.08282693732259278,-0.05742311066166394,0.0,451.5754361207135,452.0247543616083,452.0304742464221,451.33500231293823
4.859999999999984,-10.287416786479534,7.115970392203152,28.49871123704339,0.15211973415932345,0.1328978363875981,0.0,-5.696861138947278,4.6815047223226385,5.4768121234545655,-0.08217630720710785,-0.061596625792471486,0.0,436.74969225397126,436.3988859784712,437.4619896454762,437.51051377825064
4.919999999999983,-10.632674693810458,7.39908655796385,28.828186333865652,0.14754535334869345,0.12937828554650554,0.0,-5.8116521110978265,4.755106497112902,5.505681285042143,-0.06643697779781846,-0.05335295110527723,0.0,461.07974930036056,461.72844350643885,461.17689006380255,462.41426127830846
4.979999999999982,-10.984879069519222,7.686586973168301,29.159944886503887,0.14351781152559706,0.12639930355754014,0.0,-5.928432715128212,4.827690712535334,5.552780607642122,-0.06853926582792988,-0.04311843517640268,0.0,467.1542830963942,467.95040349096666,467.1031731484813,466.93602905457413
5.0399999999999805,-11.343762788214725,7.977972080354126,29.492001476000976,0.13984241304800982,0.12388628972518134,0.0,-6.034442881358881,4.884731080306603,5.516087284705643,-0.049665626993261526,-0.039522258658818345,0.0,441.4605391480734,441.7562970747503,440.0843247596484,441.64134280929284
